ano,sigla_uf,id_municipio,id_municipio_tse,situacao_biometria,zona,secao,genero,estado_civil,grupo_idade,instrucao,eleitores,eleitores_biometria,eleitores_deficiencia,eleitores_inclusao_nome_social
2022,PB,2507507,20516,biometrico,70,506,feminino,divorciado(a),45 a 49 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,98,masculino,casado(a),30 a 34 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,580,feminino,solteiro(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,259,feminino,casado(a),45 a 49 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,122,feminino,solteiro(a),65 a 69 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,330,feminino,viuvo(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,506,feminino,casado(a),75 a 79 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,266,masculino,solteiro(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,364,masculino,divorciado(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,326,masculino,solteiro(a),25 a 29 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,475,feminino,casado(a),40 a 44 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,249,masculino,casado(a),75 a 79 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,190,feminino,viuvo(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,441,masculino,casado(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,114,masculino,solteiro(a),55 a 59 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,506,feminino,casado(a),50 a 54 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,228,masculino,solteiro(a),65 a 69 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,506,feminino,casado(a),50 a 54 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,398,masculino,solteiro(a),21 a 24 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,418,masculino,solteiro(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,298,masculino,casado(a),55 a 59 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,359,feminino,divorciado(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,146,feminino,casado(a),80 a 84 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,146,feminino,viuvo(a),65 a 69 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,146,feminino,viuvo(a),65 a 69 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,146,feminino,viuvo(a),95 a 99 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,146,feminino,divorciado(a),55 a 59 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,530,masculino,casado(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,99,feminino,casado(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,335,feminino,solteiro(a),18 anos,ensino superior incompleto,2,1,0,0
2022,PB,2507507,20516,biometrico,76,394,feminino,divorciado(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,391,feminino,divorciado(a),55 a 59 anos,ensino superior completo,2,1,1,0
2022,PB,2507507,20516,biometrico,70,540,feminino,divorciado(a),55 a 59 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,557,masculino,casado(a),65 a 69 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,solteiro(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,solteiro(a),45 a 49 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,506,feminino,solteiro(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,solteiro(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,4,feminino,casado(a),80 a 84 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,70,530,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,443,masculino,casado(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,438,masculino,viuvo(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,530,masculino,solteiro(a),21 a 24 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,103,masculino,divorciado(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,312,masculino,solteiro(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,171,feminino,solteiro(a),70 a 74 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,397,masculino,casado(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,529,feminino,divorciado(a),40 a 44 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,70,529,feminino,viuvo(a),70 a 74 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,529,feminino,viuvo(a),70 a 74 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,1,65,masculino,solteiro(a),50 a 54 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,126,feminino,solteiro(a),50 a 54 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,529,masculino,divorciado(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,146,feminino,solteiro(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,373,feminino,divorciado(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,229,feminino,divorciado(a),55 a 59 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,464,feminino,solteiro(a),21 a 24 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,323,masculino,casado(a),55 a 59 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,184,feminino,solteiro(a),65 a 69 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,124,feminino,divorciado(a),70 a 74 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,285,masculino,divorciado(a),40 a 44 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,270,feminino,viuvo(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,140,masculino,casado(a),35 a 39 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,326,masculino,casado(a),55 a 59 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,349,masculino,divorciado(a),75 a 79 anos,ensino superior completo,1,1,1,0
2022,PB,2507507,20516,biometrico,76,265,feminino,solteiro(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,92,feminino,casado(a),55 a 59 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,340,masculino,casado(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,587,masculino,solteiro(a),20 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,4,feminino,viuvo(a),65 a 69 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,233,masculino,casado(a),35 a 39 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,356,feminino,casado(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,321,feminino,solteiro(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,210,feminino,solteiro(a),70 a 74 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,14,feminino,solteiro(a),30 a 34 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,317,masculino,solteiro(a),21 a 24 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,36,masculino,divorciado(a),45 a 49 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,30,feminino,solteiro(a),45 a 49 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,252,masculino,solteiro(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,270,masculino,divorciado(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,204,feminino,solteiro(a),70 a 74 anos,ensino medio incompleto,1,1,1,0
2022,PB,2507507,20516,biometrico,77,296,masculino,casado(a),30 a 34 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,290,feminino,casado(a),25 a 29 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,317,feminino,solteiro(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,163,masculino,casado(a),30 a 34 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,63,masculino,casado(a),50 a 54 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,363,feminino,viuvo(a),75 a 79 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,549,masculino,casado(a),65 a 69 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,598,feminino,divorciado(a),70 a 74 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,193,masculino,solteiro(a),40 a 44 anos,le e escreve,1,1,1,0
2022,PB,2507507,20516,biometrico,76,292,masculino,solteiro(a),55 a 59 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,140,masculino,casado(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,249,masculino,casado(a),30 a 34 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,538,feminino,solteiro(a),65 a 69 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,274,masculino,casado(a),30 a 34 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,271,feminino,solteiro(a),30 a 34 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,545,feminino,casado(a),55 a 59 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,230,feminino,divorciado(a),55 a 59 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,317,masculino,solteiro(a),25 a 29 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,270,masculino,casado(a),50 a 54 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,153,feminino,solteiro(a),75 a 79 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,115,masculino,solteiro(a),30 a 34 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,42,feminino,casado(a),30 a 34 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,280,masculino,solteiro(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,150,masculino,casado(a),45 a 49 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,249,feminino,solteiro(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,186,masculino,casado(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,298,feminino,solteiro(a),35 a 39 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,391,feminino,solteiro(a),35 a 39 anos,ensino superior incompleto,2,1,0,0
2022,PB,2507507,20516,biometrico,77,327,feminino,solteiro(a),30 a 34 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,168,feminino,viuvo(a),60 a 64 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,325,feminino,solteiro(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,61,feminino,viuvo(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,146,feminino,solteiro(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,140,feminino,casado(a),70 a 74 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,237,feminino,solteiro(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,137,masculino,solteiro(a),50 a 54 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,156,feminino,solteiro(a),40 a 44 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,562,feminino,divorciado(a),30 a 34 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,53,feminino,solteiro(a),45 a 49 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,616,feminino,solteiro(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,28,feminino,solteiro(a),45 a 49 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,586,masculino,casado(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,63,masculino,casado(a),80 a 84 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,220,feminino,divorciado(a),65 a 69 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,591,masculino,divorciado(a),55 a 59 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,493,masculino,solteiro(a),45 a 49 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,211,feminino,casado(a),50 a 54 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,305,masculino,casado(a),55 a 59 anos,ensino superior incompleto,2,1,0,0
2022,PB,2507507,20516,biometrico,1,51,feminino,viuvo(a),65 a 69 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,1,166,feminino,divorciado(a),45 a 49 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,305,masculino,divorciado(a),70 a 74 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,400,masculino,divorciado(a),55 a 59 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,334,feminino,solteiro(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,122,masculino,casado(a),40 a 44 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,148,feminino,casado(a),55 a 59 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,456,masculino,casado(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,344,masculino,casado(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,249,masculino,casado(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,33,feminino,divorciado(a),75 a 79 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,386,feminino,divorciado(a),40 a 44 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,537,masculino,solteiro(a),75 a 79 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,133,feminino,divorciado(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,374,masculino,casado(a),35 a 39 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,93,feminino,solteiro(a),30 a 34 anos,ensino superior completo,2,1,0,0
2022,PB,2507507,20516,biometrico,76,189,feminino,divorciado(a),60 a 64 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,17,masculino,solteiro(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,166,masculino,solteiro(a),35 a 39 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,332,feminino,divorciado(a),65 a 69 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,297,feminino,casado(a),65 a 69 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,142,masculino,solteiro(a),45 a 49 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,1,feminino,viuvo(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,291,masculino,casado(a),40 a 44 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,164,feminino,casado(a),55 a 59 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,44,masculino,solteiro(a),20 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,371,masculino,solteiro(a),25 a 29 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,70,483,feminino,casado(a),55 a 59 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,462,feminino,casado(a),30 a 34 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,25,feminino,solteiro(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,137,feminino,divorciado(a),55 a 59 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,400,masculino,viuvo(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,182,feminino,casado(a),65 a 69 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,190,feminino,solteiro(a),45 a 49 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,543,feminino,casado(a),25 a 29 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,390,feminino,solteiro(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,495,feminino,casado(a),60 a 64 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,221,feminino,casado(a),30 a 34 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,17,masculino,solteiro(a),45 a 49 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,237,masculino,solteiro(a),30 a 34 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,356,feminino,solteiro(a),45 a 49 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,547,feminino,casado(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,casado(a),35 a 39 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,321,masculino,solteiro(a),40 a 44 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,283,masculino,casado(a),30 a 34 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,208,masculino,solteiro(a),25 a 29 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,casado(a),45 a 49 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,139,feminino,casado(a),70 a 74 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,547,feminino,casado(a),45 a 49 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,315,feminino,divorciado(a),60 a 64 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,495,feminino,viuvo(a),50 a 54 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,291,feminino,solteiro(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,165,masculino,solteiro(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,casado(a),70 a 74 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,70,495,feminino,viuvo(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,casado(a),75 a 79 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,492,feminino,casado(a),55 a 59 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,88,feminino,divorciado(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,495,feminino,divorciado(a),90 a 94 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,147,masculino,divorciado(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,347,masculino,casado(a),40 a 44 anos,ensino fundamental incompleto,1,1,0,0
